Epoch,Training Loss,Validation Loss,Aux train loss,Aux val loss,Train MAE,Validation MAE,Best Epoch
1,10.718629837036133,4.171559810638428,6.177107810974121,2.5151596069335938,93.62805752937962,57.007399397356146,Yes
2,9.531888961791992,4.102418899536133,5.743283271789551,2.467337131500244,65.16544820989341,49.8071630783437,Yes
3,9.769699096679688,4.155135154724121,5.851170539855957,2.486319065093994,62.809258848045914,58.7655946248056,No
4,9.517290115356445,4.060635089874268,5.701368808746338,2.4422824382781982,63.517640578026786,54.370935798989116,No
5,9.01334285736084,4.006173133850098,5.415368556976318,2.4093194007873535,59.63881866630227,43.94790957912131,Yes
6,9.38972282409668,4.047853946685791,5.638544082641602,2.4294352531433105,57.3202121481279,50.84979162616641,No
7,9.138727188110352,3.9674839973449707,5.473348617553711,2.385925769805908,56.76477094151407,49.81275515163297,No
8,8.786018371582031,3.9185950756073,5.2824811935424805,2.3526625633239746,49.53364990434545,38.05080555015552,Yes
9,8.573671340942383,3.929574489593506,5.146690368652344,2.3432021141052246,51.747198688166165,48.91377393565319,No
10,8.57676887512207,3.904515266418457,5.143344879150391,2.348684549331665,48.60757720688713,41.353798114307935,No
11,8.315709114074707,3.855046272277832,4.99560546875,2.314958095550537,45.43580042361301,39.11298964813375,No
12,9.10163688659668,3.868384599685669,5.467022895812988,2.3182120323181152,44.65092921563269,37.96334929043546,Yes
13,9.06156063079834,3.8840036392211914,5.470473289489746,2.312150001525879,48.090397820442746,40.987931935264385,No
14,7.854415416717529,3.813708782196045,4.706258773803711,2.299309730529785,44.43494636512708,34.3667106094479,Yes
15,8.455759048461914,3.788323163986206,5.057715892791748,2.2728776931762695,41.75495780951079,35.63302208884137,No
16,8.126289367675781,3.8066813945770264,4.885708332061768,2.2939631938934326,41.46093536485378,40.69193781590202,No
17,9.157912254333496,3.8188421726226807,5.4967827796936035,2.288247585296631,44.964718843946436,41.33172142301711,No
18,8.539054870605469,3.7197835445404053,5.130568981170654,2.24251127243042,42.28327838890407,32.98284712772162,Yes
19,8.082608222961426,3.7434651851654053,4.8567376136779785,2.2751786708831787,41.42838719595518,34.589069182542765,No
20,9.171672821044922,3.7063615322113037,5.513598442077637,2.234663248062134,42.49202736403389,33.24645217729393,No
21,8.518448829650879,3.6778969764709473,5.122271537780762,2.225013017654419,41.918386171085,37.14320992904354,No
22,8.249635696411133,3.6633996963500977,4.721113204956055,2.205428123474121,40.79340325225471,30.71286632484448,Yes
23,8.039642333984375,3.6548523902893066,4.817506790161133,2.1922268867492676,42.60899494397376,35.535235225505446,No
24,8.12280559539795,3.6871109008789062,4.892519950866699,2.2399330139160156,37.49222379748565,31.53343701399689,No
25,8.007319450378418,3.6016082763671875,4.840567111968994,2.1672418117523193,38.090000683246785,29.173004957231726,Yes
26,7.884435176849365,3.6037521362304688,4.724930286407471,2.1790261268615723,38.78156173134736,33.684243779160184,No
27,8.049384117126465,3.683734655380249,4.825742721557617,2.2055411338806152,37.56833321945887,42.00976258748056,No
28,8.25080394744873,3.5982866287231445,4.962889671325684,2.17164945602417,38.95117347635966,31.846629568429236,No
29,8.067707061767578,3.663813591003418,4.857466220855713,2.17158842086792,36.26830247335337,31.698280156493002,No
30,7.339158535003662,3.589214563369751,4.419208526611328,2.162187099456787,34.848859404892046,33.50224168934681,No
31,7.404600143432617,3.607647180557251,4.460727214813232,2.1732230186462402,33.95179693905439,32.10311163491446,No
32,8.0775146484375,3.5802359580993652,4.8081464767456055,2.1633801460266113,38.6311833834381,38.99168934681182,No
33,8.156280517578125,3.6199231147766113,4.947968482971191,2.1528372764587402,36.86967921563269,30.04838768468118,No
34,7.699420928955078,3.6265475749969482,4.641443729400635,2.1971147060394287,35.58660793591145,31.82568890940902,No
35,7.795317649841309,3.509204149246216,4.688675880432129,2.1152572631835938,32.324365007515716,33.44941011372473,No
36,7.689996719360352,3.5621209144592285,4.651447772979736,2.1280126571655273,33.81615110002733,45.37663114793935,No
37,7.867768287658691,3.5079522132873535,4.731134414672852,2.12396240234375,35.622706852965294,38.15265053946345,No
38,8.05929183959961,3.533635139465332,4.8493781089782715,2.126336097717285,35.93502323039082,28.489049742418352,Yes
39,7.402544021606445,3.508474111557007,4.469606876373291,2.115166187286377,33.56175483397103,29.75776997472784,No
40,7.817692756652832,3.5120928287506104,4.716872215270996,2.154353141784668,34.12744474241596,31.519895752332815,No
41,7.731522560119629,3.615557909011841,4.656436443328857,2.160855531692505,34.83221166985515,30.256785818429236,No
42,7.265480995178223,3.448146343231201,4.382555961608887,2.0870420932769775,32.378796289969934,32.63497217632193,No
43,7.644708633422852,3.5006628036499023,4.603112697601318,2.1028189659118652,34.656132566958185,28.564185823289268,No
44,7.7820634841918945,3.4801273345947266,4.711815357208252,2.103980779647827,35.053611386307736,30.57781821053655,No
45,7.05635404586792,3.471435546875,4.255550384521484,2.0964996814727783,32.610957143345175,28.60039913005443,No
46,7.748263359069824,3.488659620285034,4.6816840171813965,2.1009645462036133,33.69892730254168,35.455017374611195,No
47,7.238947868347168,3.440129518508911,4.36302375793457,2.0806117057800293,33.660133830964746,39.067533169712284,No
48,7.093745231628418,3.400923013687134,4.282005786895752,2.0593907833099365,32.82641688302815,28.38771505637636,Yes
49,6.828187942504883,3.4379453659057617,4.120250701904297,2.0824780464172363,29.571335235036894,28.424426516329703,No
50,7.684874534606934,3.379554271697998,4.651399612426758,2.051929473876953,32.854133216042634,28.521964303071538,No
51,7.459493160247803,3.415623903274536,4.500802040100098,2.066359519958496,32.700665311560535,28.23531663102644,Yes
52,6.899271011352539,3.3936238288879395,4.1739349365234375,2.048889398574829,31.735184220415412,27.886308684875583,Yes
53,7.312491416931152,3.3852012157440186,4.428833484649658,2.054115056991577,30.59384821672588,30.937664026049767,No
54,6.974244117736816,3.3730454444885254,4.209805488586426,2.0465872287750244,30.471611095927848,29.914454340007776,No
55,7.257820129394531,3.449192762374878,4.374641418457031,2.083879232406616,28.979297622301175,33.994574990279936,No
56,7.4011549949646,3.36336612701416,4.479369163513184,2.032036781311035,30.881945630636785,28.733895071928462,No
57,7.031668186187744,3.4315342903137207,4.238829135894775,2.063948392868042,30.33953949166439,35.89049134914463,No
58,7.287322998046875,3.315830945968628,4.412386894226074,2.019178867340088,32.260712028559716,29.782504495528773,No
59,7.044737339019775,3.3068795204162598,4.2398481369018555,2.004497528076172,31.114443837113967,26.877800592923794,Yes
60,6.74617338180542,3.308864116668701,4.074884414672852,1.9986023902893066,27.779900587592238,30.5014154840591,No
61,6.730485439300537,3.2766847610473633,4.062690734863281,1.9782655239105225,32.647534333151135,25.11936236391913,Yes
62,6.588666915893555,3.309929132461548,3.9854393005371094,2.0045337677001953,29.390817163159333,29.50046777799378,No
63,6.945606231689453,3.292057752609253,4.203860759735107,2.000004291534424,30.268229878382073,25.671768686819597,No
64,6.745586395263672,3.3134922981262207,4.080776214599609,2.0111422538757324,29.67414679557256,24.626567360031103,Yes
65,6.9017133712768555,3.2555999755859375,4.180225849151611,1.9714000225067139,28.425479126810604,27.699935604587868,No
66,6.589439868927002,3.2951455116271973,4.007024765014648,2.0053555965423584,27.527526305001366,40.040839448872475,No
67,6.530993461608887,3.232266902923584,3.9429941177368164,1.9582860469818115,28.96280575293796,27.95997764385692,No
68,6.752105236053467,3.2659103870391846,4.0913801193237305,1.976081132888794,27.77499829188303,32.52568222686625,No
69,6.8527092933654785,3.2293708324432373,4.143210411071777,1.952396273612976,28.511132652364033,28.961241251944013,No
70,6.681440353393555,3.221762180328369,4.023464202880859,1.946416974067688,26.648409743099208,25.136045939444013,No
71,6.9841389656066895,3.2501931190490723,4.234756946563721,2.7177510261535645,28.301230698278218,31.00611452663297,No
72,6.90889310836792,3.2183542251586914,4.186100959777832,2.0211799144744873,28.913829769062584,26.26420040338258,No
73,7.066801071166992,3.2057619094848633,4.26407527923584,1.9397938251495361,30.576675235720142,25.974454461508554,No
74,6.849660396575928,3.2964248657226562,4.148468017578125,1.9887220859527588,27.333919786827003,33.720420635692065,No
75,7.008223533630371,3.223590135574341,4.250071048736572,1.947751760482788,28.324038330144848,25.903695446150856,No
76,6.377891540527344,3.1959848403930664,3.855576515197754,1.944383144378662,28.59531079188303,31.482977741057542,No
77,7.275971412658691,3.22835373878479,4.38338041305542,1.9624348878860474,28.47934886581033,23.685457268176517,Yes
78,7.226508140563965,3.1870484352111816,4.380868911743164,1.9327497482299805,28.661474702787647,26.209312427099533,No
79,6.5472941398620605,3.1383590698242188,3.9770281314849854,1.9174964427947998,29.620341110959277,26.743590833981337,No
80,6.738884449005127,3.162825345993042,4.08342170715332,1.9234524965286255,27.549294120661383,32.26104442068429,No
81,7.096251964569092,3.1924781799316406,4.2989020347595215,1.9616687297821045,28.343775621754578,25.269664900855364,No
82,6.836134433746338,3.181983470916748,4.135651588439941,1.9316232204437256,30.363645292429627,30.350954996111977,No
83,6.583994388580322,3.1514902114868164,3.9956181049346924,1.9131217002868652,26.874367996720416,31.65849168934681,No
84,6.534096717834473,3.1069302558898926,3.9709646701812744,1.8923113346099854,27.00039500204974,25.334043606629084,No
85,6.644006729125977,3.146590232849121,4.031288146972656,1.9034183025360107,25.92746908308281,28.072885278965785,No
86,6.552350997924805,3.123781681060791,3.977665424346924,1.889981746673584,25.82611582741186,30.029378888024883,No
87,6.954338073730469,3.177851438522339,4.2290263175964355,1.9198105335235596,27.221822475403116,27.01390272647745,No
88,6.571371078491211,3.109773874282837,3.975391387939453,1.8853790760040283,28.882789013391637,27.821928460342146,No
89,6.676877021789551,3.0852274894714355,4.0485358238220215,1.8730952739715576,27.711240690762505,23.588081988724728,Yes
90,6.172358989715576,3.1368069648742676,3.7659013271331787,1.903836727142334,24.959086328231756,31.06423138608087,No
91,6.317228317260742,3.1515049934387207,3.820873975753784,1.899745225906372,27.46662125922383,24.16186485468507,No
92,5.979361534118652,3.125861883163452,3.6263427734375,1.914891242980957,25.06973174022957,25.08102583106532,No
93,6.27187967300415,3.1345291137695312,3.8177943229675293,1.892930030822754,25.818162407761683,30.22188168254277,No
94,6.55661153793335,3.174164056777954,3.9632601737976074,1.9188461303710938,26.676787971440284,24.794062256998444,No
95,6.714597702026367,3.360858201980591,4.071172714233398,1.9446409940719604,29.542196894643347,31.355022234642302,No
96,6.604942798614502,3.125502109527588,4.023492336273193,1.9163848161697388,25.91820681880295,25.93598731531882,No
97,5.982662677764893,3.090972900390625,3.6438817977905273,1.8670446872711182,25.509326318666304,27.444771821539657,No
98,6.534080505371094,3.0399272441864014,3.97379207611084,1.8557052612304688,26.033491903525555,22.803988870528773,Yes
99,5.897363662719727,3.020236015319824,3.581124782562256,1.8348495960235596,24.59976470688713,24.432767544712288,No
100,5.9822163581848145,3.086869716644287,3.6318953037261963,1.8754100799560547,25.176988675184475,23.971547555404353,No
101,6.240349769592285,3.0416996479034424,3.793253183364868,1.8431942462921143,24.94340581443017,26.137232090785382,No
102,6.10158634185791,3.08103084564209,3.6938905715942383,1.8604423999786377,27.022888767422792,25.994523352449455,No
103,6.497669219970703,3.019335985183716,3.931166172027588,1.8436498641967773,25.59331015987975,24.301608974047433,No
104,5.999856472015381,3.034322738647461,3.6660289764404297,1.8432338237762451,23.749622079119977,30.15505929237947,No
105,5.880995273590088,3.084336519241333,3.56770396232605,1.8551968336105347,23.256685142798577,29.625577128693624,No
106,6.098735809326172,3.0999715328216553,3.6968703269958496,1.8729538917541504,23.122570203607545,31.02467680793157,No
107,6.057750701904297,3.0837764739990234,3.6828994750976562,1.8614412546157837,26.016329598250888,23.883713124513996,No
108,5.934887886047363,3.006213426589966,3.6125271320343018,1.8237122297286987,23.542222516397924,30.167810798989112,No
109,6.104239463806152,3.0544042587280273,3.7184107303619385,1.8465511798858643,26.616111386307736,26.444246330676517,No
110,6.1753315925598145,3.052395820617676,3.7425923347473145,1.8651598691940308,25.061727077070238,26.57956174669518,No
111,6.040849685668945,3.014354705810547,3.6671149730682373,1.8482251167297363,23.779236557119432,23.487758796656298,No
112,5.813673973083496,3.0495705604553223,3.5344550609588623,1.8319169282913208,24.618511290653185,24.86916644391524,No
113,6.0767364501953125,2.98317289352417,3.690758228302002,1.815407395362854,24.02620891978683,26.4722249222395,No
114,6.391071319580078,2.9629154205322266,3.892155408859253,1.808851957321167,24.13419180445477,26.85429019245723,No
115,5.706043243408203,2.994199275970459,3.464999198913574,1.819655418395996,23.48052319622848,27.663418545878695,No
116,5.917065143585205,3.0127248764038086,3.6058225631713867,1.8145911693572998,23.29980228546051,22.09010801419129,Yes
117,6.080803871154785,3.0593998432159424,3.6903247833251953,1.8373970985412598,26.17371549603717,27.844867807153967,No
118,6.285594940185547,3.0244507789611816,3.812452793121338,1.849271535873413,26.09690574610549,30.299684705482115,No
119,5.974084854125977,3.0061938762664795,3.6448278427124023,1.8164830207824707,24.782552439191036,23.34260485517107,No
120,5.541557788848877,3.024552583694458,3.400334119796753,1.8179430961608887,22.209641466247607,23.394438605657076,No
121,5.74239444732666,3.055241823196411,3.4996135234832764,1.8345704078674316,21.985801277671495,23.70021201885692,No
122,6.162786483764648,2.955406665802002,3.753772258758545,1.7915700674057007,23.815367501366495,23.86689893565319,No
123,5.914912223815918,3.032454013824463,3.5946545600891113,1.830147624015808,24.49105160221372,26.5468598124028,No
124,5.899857044219971,3.00862979888916,3.5941405296325684,1.8068866729736328,23.915341452582673,27.050936163491446,No
125,5.725925445556641,2.9555816650390625,3.4844515323638916,1.7971410751342773,22.22746780199508,22.629302646286938,No
126,5.602258682250977,3.0372986793518066,3.4033989906311035,1.8270260095596313,21.69000239136376,22.665951837091757,No
127,5.911876678466797,3.0160574913024902,3.5950818061828613,1.8300474882125854,22.85182939327685,30.6182172190902,No
128,5.495619773864746,2.9422008991241455,3.3563928604125977,1.7963345050811768,21.131021112325772,23.320166699066874,No
129,6.112527847290039,3.028414726257324,3.7312917709350586,1.834822654724121,24.04395625512435,23.436561406493002,No
130,5.687231063842773,2.939791679382324,3.4657528400421143,1.7768309116363525,22.836029311287238,23.106176492029547,No
131,5.456957817077637,2.9434170722961426,3.312086820602417,1.7835055589675903,23.129921512025142,28.075105705676517,No
132,5.528860569000244,3.045999050140381,3.36833119392395,1.8477330207824707,22.11439686389724,36.19287033437014,No
133,5.681785583496094,2.927825927734375,3.454396963119507,1.77548086643219,23.247397256764142,23.631193502138412,No
134,6.088433265686035,2.931364059448242,3.690735340118408,1.773546576499939,23.264160289696637,23.768659481920686,No
135,5.70770263671875,2.909278392791748,3.4805967807769775,1.7702791690826416,22.46108909538125,22.514669700136082,No
136,5.76706075668335,2.940443754196167,3.508941411972046,1.78300142288208,22.582717699508063,26.322244362363918,No
137,5.659873008728027,2.906623363494873,3.449101686477661,1.7748868465423584,22.00286963651271,25.730049572317263,No
138,5.098415374755859,2.9266724586486816,3.1085805892944336,1.7742642164230347,20.56198542976223,21.557103846714618,Yes
139,6.078953742980957,3.030082941055298,3.701336145401001,1.8446218967437744,22.85003160016398,37.59767447511664,No
140,5.4987382888793945,2.9593968391418457,3.3438920974731445,1.7935810089111328,20.80864392593605,30.019859302099533,No
141,6.021016597747803,3.1799509525299072,3.6658308506011963,1.8268282413482666,21.419539150040993,32.139261153771386,No
142,6.228485584259033,2.894460439682007,3.7971222400665283,1.7609608173370361,23.64544402500683,23.025677670587093,No
143,5.983693599700928,2.9019670486450195,3.6636910438537598,1.7621644735336304,22.218344322219185,23.952339801224728,No
144,5.311986923217773,2.9196414947509766,3.229816198348999,1.760350227355957,20.749009292156327,25.092741543545877,No
145,5.834486484527588,2.8722424507141113,3.5468263626098633,1.7428810596466064,21.480476223011753,24.917816874027995,No
146,5.8382792472839355,2.9112160205841064,3.543212890625,1.7697733640670776,21.839759411724515,21.610198167768274,No
147,5.839241981506348,2.925671339035034,3.547447681427002,1.777869701385498,22.604878382071604,24.354818720839813,No
148,5.720146179199219,2.8854827880859375,3.478454828262329,1.7376489639282227,21.231710337523914,22.77348002527216,No
149,6.002622604370117,2.837700843811035,3.641932964324951,1.7334282398223877,22.331613828915003,19.877287252138412,Yes
150,5.506789207458496,2.8576865196228027,3.372138023376465,1.7376508712768555,22.030190967477452,27.280192943234837,No
151,5.756580829620361,2.879281759262085,3.507216215133667,1.7518165111541748,21.996357440557528,21.022907452857698,No
152,5.740889549255371,2.8463306427001953,3.497237205505371,1.7316250801086426,21.73602973831648,25.192360031104197,No
153,6.140550136566162,2.949669361114502,3.7457103729248047,1.7723727226257324,22.69725548305548,21.148287142787712,No
154,5.740588188171387,2.8696680068969727,3.4907069206237793,1.7391324043273926,21.30511666438918,23.960823593020994,No
155,6.047849655151367,3.001952648162842,3.6916327476501465,1.8006958961486816,22.83671469322219,23.83299110614308,No
156,5.391062259674072,2.9682247638702393,3.2846627235412598,1.786759853363037,21.18630645326592,26.351152434875583,No
157,5.588948726654053,2.9288296699523926,3.3978257179260254,1.7650212049484253,20.419312824542224,31.48124027993779,No
158,5.540624141693115,2.853300094604492,3.3820180892944336,1.7346131801605225,21.343878108772888,22.672175714424572,No
159,5.46557092666626,2.8290557861328125,3.334367275238037,1.7294113636016846,20.321681128723696,19.00024148279549,Yes
160,5.803342819213867,2.931628942489624,3.5348281860351562,1.772700309753418,22.11430291746379,25.133389628693624,No
161,5.797706127166748,2.8704161643981934,3.539976119995117,1.7417699098587036,20.651255893003555,26.17825075330482,No
162,5.3535542488098145,2.8756747245788574,3.270357608795166,1.7456735372543335,21.147188439464333,20.76874149494557,No
163,5.593876838684082,2.9110357761383057,3.39536452293396,1.7609057426452637,21.101235822629132,24.64355164998056,No
164,5.312458038330078,2.882411479949951,3.2478513717651367,1.7526886463165283,20.166199781361026,21.01540629860031,No
165,5.535951614379883,2.873098373413086,3.3644814491271973,1.7321826219558716,20.894062585405848,24.34715505929238,No
166,5.561596870422363,2.8610076904296875,3.374459743499756,1.734837293624878,21.572155131183383,23.499626385108865,No
167,5.6316819190979,2.900564193725586,3.4440972805023193,1.7665765285491943,22.598169752664663,25.50365109836703,No
168,6.182478427886963,2.9837515354156494,3.7740721702575684,1.8166649341583252,20.812258728477726,33.05056558611975,No
169,6.0046868324279785,2.857600688934326,3.6464011669158936,1.7376645803451538,22.890770189942607,22.737245455870916,No
170,5.0131049156188965,2.9132726192474365,3.0563888549804688,1.7550880908966064,21.62953505056026,22.910736416213062,No
171,5.593136310577393,2.8854174613952637,3.3915328979492188,1.7715792655944824,20.315119824405574,27.245167306570764,No
172,5.971514701843262,2.887269973754883,3.645911693572998,1.7540556192398071,20.212711806504508,31.2792816874028,No
173,5.0194597244262695,2.8252344131469727,3.0574467182159424,1.7229135036468506,20.858552968707297,20.59597346423017,No
