Epoch,Training Loss,Validation Loss,Aux train loss,Aux val loss,Train MAE,Validation MAE,Best Epoch
1,10.347418785095215,4.1005167961120605,6.129195213317871,2.453267812728882,86.63535972943427,49.66381949844479,Yes
2,9.43750286102295,4.048455715179443,5.652093410491943,2.4369146823883057,61.20698534435638,43.86314152410576,Yes
3,9.667423248291016,4.039120674133301,5.780135154724121,2.426342010498047,61.19910665482372,46.83816096423017,No
4,9.358078002929688,3.9721014499664307,5.615926742553711,2.3894057273864746,55.75236574200601,40.77220122958787,Yes
5,8.841392517089844,3.937136650085449,5.31915807723999,2.3618972301483154,53.35570254851052,38.93140977352255,Yes
6,9.236717224121094,3.9590115547180176,5.530392646789551,2.3866024017333984,53.10865332057939,44.27496537227838,No
7,8.983170509338379,3.9757819175720215,5.386652946472168,2.3773276805877686,51.93555274665209,42.12255783437014,No
8,8.660984992980957,3.903428792953491,5.184518814086914,2.335651397705078,47.99711328231757,45.84033279062986,No
9,8.371930122375488,3.88431453704834,5.030515670776367,2.3233115673065186,45.87489751298169,42.25421000194401,No
10,8.450440406799316,3.9240307807922363,5.0674285888671875,2.350874662399292,47.0873061287237,38.83079801710731,Yes
11,8.15111255645752,3.9485983848571777,4.888038635253906,2.3537580966949463,44.16905660699645,53.99758213452566,No
12,8.972356796264648,3.7847518920898438,5.376638889312744,2.2683663368225098,42.681534401475815,32.42473938083204,Yes
13,8.840883255004883,3.7959744930267334,5.317743301391602,2.2836356163024902,44.6626639792293,43.48189334661742,No
14,7.710154056549072,3.7712554931640625,4.641754627227783,2.258460283279419,42.89980185843127,31.904700865085537,Yes
15,8.267169952392578,3.7643191814422607,4.964115142822266,2.259183406829834,38.30120080623121,35.012341441485226,No
16,8.0144624710083,3.7435226440429688,4.809948921203613,2.2565996646881104,40.609353648537855,40.97342777993779,No
17,8.995584487915039,3.8338563442230225,5.400286674499512,2.281960964202881,42.568149596884396,51.070099873639194,No
18,8.441539764404297,3.7279586791992188,5.066296100616455,2.2328243255615234,40.540328641705386,41.06398838452566,No
19,7.984497547149658,3.931833028793335,4.78365421295166,2.3363842964172363,40.32822748701831,40.224618487558324,No
20,9.107791900634766,3.667309522628784,5.4670329093933105,2.2108657360076904,42.869376024870185,31.777677877138412,Yes
21,8.299397468566895,3.6807234287261963,4.9876627922058105,2.2056288719177246,35.675656343946436,31.242281663102645,Yes
22,7.771455764770508,3.6708805561065674,4.664909362792969,2.205888271331787,39.14928942333971,32.764820057348366,No
23,7.927350044250488,3.632819175720215,4.7471818923950195,2.1816515922546387,42.488666643891776,31.655633383553656,No
24,8.02812385559082,3.6620407104492188,4.815330505371094,2.191121816635132,38.209355356654825,32.3116525320762,No
25,7.97584342956543,3.5391459465026855,4.794327735900879,2.137316942214966,39.22635966110959,28.440075816485226,Yes
26,7.642528533935547,3.606924533843994,4.606466293334961,2.1669600009918213,34.30846030336157,32.846258991057546,No
27,7.813131332397461,3.5965864658355713,4.711828708648682,2.1620941162109375,35.50139638562449,31.084090688180403,No
28,8.030683517456055,3.5836286544799805,4.830799102783203,2.1518425941467285,36.74472618884941,36.3162999368196,No
29,7.885425090789795,3.5266597270965576,4.751751899719238,2.1186106204986572,34.056946484695274,28.595757800349922,No
30,7.169164657592773,3.5413668155670166,4.319321632385254,2.136502742767334,33.743594561355565,38.09031760303266,No
31,7.281131744384766,3.538809299468994,4.381697654724121,2.1298348903656006,33.41064199576387,31.09295113238725,No
32,7.792961120605469,3.531106948852539,4.705214977264404,2.1311087608337402,36.16810433178464,36.36651317068429,No
33,7.982464790344238,3.4986093044281006,4.812994956970215,2.10410737991333,34.326788398469525,27.76170963744168,Yes
34,7.537311553955078,3.5924460887908936,4.534399509429932,2.1433820724487305,35.03557580623121,32.32406687402799,No
35,7.633025646209717,3.4521384239196777,4.588486671447754,2.088773012161255,33.03111335064225,28.810124659797822,No
36,7.533618450164795,3.4995524883270264,4.54243278503418,2.1172516345977783,32.64532232167259,34.690561819595644,No
37,7.734694004058838,3.474684476852417,4.651449680328369,2.093493938446045,34.47595398332878,35.60449066874028,No
38,7.902954578399658,3.4227898120880127,4.7718706130981445,2.0615267753601074,35.04027739819623,26.400591101283048,Yes
39,7.285799026489258,3.440403461456299,4.39572811126709,2.0731654167175293,34.23574149357748,29.445871403576984,No
40,9.41602897644043,3.479626417160034,4.643136978149414,2.1211097240448,34.435826045367584,28.425112995723172,No
41,7.568274021148682,3.5761592388153076,4.557509899139404,2.160278081893921,32.429365092921564,30.95484727352255,No
42,7.097695827484131,3.431713819503784,4.289225101470947,2.073356866836548,30.57146974924843,31.65478287811042,No
43,7.476635932922363,3.4609766006469727,4.514201641082764,2.061475992202759,34.116732713856244,30.14398753402022,No
44,7.596805095672607,3.374345302581787,4.582187175750732,2.0424423217773438,31.24948970005466,26.319127867418352,Yes
45,6.7864670753479,3.3708066940307617,4.088564872741699,2.0376434326171875,28.61136709141842,28.658039098950233,No
46,7.5565996170043945,3.4013619422912598,4.543015480041504,2.0763514041900635,32.992437312107135,42.60031711702955,No
47,6.991879940032959,3.334743022918701,4.216561794281006,2.029664993286133,31.00043984012025,29.20427925738725,No
48,6.923587799072266,3.3360817432403564,4.1663408279418945,2.0131518840789795,30.842244721918558,28.461584491640746,No
49,6.623764514923096,3.3168702125549316,4.017857074737549,2.0099992752075195,27.03735011273572,25.931983864696733,Yes
50,7.527531147003174,3.291842460632324,4.557072639465332,1.984334945678711,30.601244363213993,26.85499489696734,No
51,7.258832931518555,3.402472734451294,4.395907402038574,2.0366969108581543,30.807147188439465,26.323896772939346,No
52,6.740431785583496,3.430624485015869,4.074133396148682,2.069240093231201,30.104237838207162,28.83033023911353,No
53,7.101958274841309,3.339873790740967,4.289012432098389,2.0126290321350098,28.7933434681607,34.76242649202955,No
54,6.816683769226074,3.291081666946411,4.100063800811768,1.9859946966171265,29.950084551790106,26.67386457523328,No
55,7.1511969566345215,3.442815065383911,4.325246810913086,2.042959213256836,29.428222789696637,29.924423478810265,No
56,7.244401931762695,3.3227734565734863,4.372934341430664,2.035059928894043,27.912343707297076,24.79222455773717,Yes
57,6.839556694030762,3.345852851867676,4.136070728302002,2.0147368907928467,28.108542292976225,30.041607941290824,No
58,7.135652542114258,3.3072710037231445,4.332776069641113,1.993537425994873,30.9627246173818,28.077289682153967,No
59,6.905222415924072,3.299079656600952,4.159187316894531,1.9853260517120361,30.11758250204974,26.710001944012443,No
60,6.6082763671875,3.242863655090332,4.009886741638184,1.969687819480896,26.673510522000548,31.827578246500778,No
61,6.501848220825195,3.251985549926758,3.9163315296173096,1.961619257926941,29.003002015578026,25.68217522842146,No
62,6.385214805603027,3.2517189979553223,3.8816070556640625,1.9631125926971436,27.628636154003825,28.7891232503888,No
63,6.857563495635986,3.2612857818603516,4.146578311920166,1.9638433456420898,29.288816958185297,29.32595317360031,No
64,6.599930763244629,3.25592303276062,3.992584228515625,1.9731223583221436,26.30383130636786,23.88525162811042,Yes
65,6.794987678527832,3.206355333328247,4.0969462394714355,1.9426233768463135,27.932653218092376,28.790994362363918,No
66,6.528401851654053,3.2120888233184814,3.9418702125549316,1.9527175426483154,27.744576728614376,22.768260048114307,Yes
67,6.412905693054199,3.224827527999878,3.8813610076904297,1.9522857666015625,27.318388733260452,25.07327711897356,No
68,6.648271083831787,3.20916485786438,4.022188186645508,1.943655252456665,27.263427934544957,35.47849739988336,No
69,6.670997619628906,3.192180633544922,4.048799514770508,1.9246339797973633,25.73012605903252,26.742798041407465,No
70,6.5375261306762695,3.213003158569336,3.964763641357422,1.9432110786437988,25.389954564088548,26.861543788880248,No
71,6.9143781661987305,3.256870746612549,4.172731876373291,1.9636074304580688,27.131505790516535,27.430076302488335,No
72,6.838325500488281,3.1759448051452637,4.14007043838501,1.926425576210022,27.61218271727248,24.324364550933126,No
73,6.924587249755859,3.1759090423583984,4.206517696380615,1.926825761795044,28.682956408854878,24.816520156979006,No
74,6.70032262802124,3.225708484649658,4.068743705749512,1.9775058031082153,25.252370012298442,34.84200646384137,No
75,6.918591499328613,3.14139986038208,4.223246097564697,1.9151324033737183,27.18021488111506,23.9511566874028,No
76,6.208610534667969,3.1696536540985107,3.764082670211792,1.914478063583374,26.602967426209347,30.53098573580871,No
77,7.0803985595703125,3.231691837310791,4.298908710479736,1.9733561277389526,26.002402039491663,23.46438812208398,No
78,6.951838493347168,3.2232446670532227,4.223367691040039,1.927931547164917,25.334786656190214,26.322207912130636,No
79,6.448122501373291,3.195197820663452,3.889225959777832,1.9407750368118286,29.001462575157145,27.926883869556764,No
80,6.600218772888184,3.180105686187744,3.9997940063476562,1.940659999847412,23.6148238931402,31.967929869751167,No
81,6.951517105102539,3.130530834197998,4.204046726226807,1.9214813709259033,26.50991561902159,25.26022580919518,No
82,6.671732425689697,3.108036994934082,4.045747756958008,1.8914839029312134,27.19055325908718,24.143533424863918,No
83,6.396590709686279,3.1299796104431152,3.886779308319092,1.9040637016296387,26.792122164525825,29.055531930404353,No
84,6.47291374206543,3.119115114212036,3.929004192352295,1.9104645252227783,26.01761282112599,27.03857953440902,No
85,6.578052520751953,3.399670124053955,3.990760326385498,2.0805258750915527,24.93293932768516,36.255066582426124,No
86,6.501094341278076,3.152543544769287,3.94291090965271,1.9105546474456787,26.20686150587592,33.84285089424572,No
87,6.917929649353027,3.140138864517212,4.213861465454102,1.8956098556518555,26.13199260385351,23.957573447220064,No
88,6.358641624450684,3.0909199714660645,3.8642847537994385,1.8696413040161133,25.48485327275212,24.87812560750389,No
89,6.467183589935303,3.1006674766540527,3.93282151222229,1.8714971542358398,24.578327838890406,27.917929262247277,No
90,6.109396457672119,3.1032538414001465,3.7033281326293945,1.890184760093689,25.491363333561083,31.559991008942458,No
91,6.230982780456543,3.150197982788086,3.778841257095337,1.897020936012268,25.89641551653457,24.973812026146966,No
92,5.941662788391113,3.220924139022827,3.58739972114563,1.9524660110473633,25.809500119568188,30.229937184097977,No
93,6.230966091156006,3.1083126068115234,3.769531011581421,1.8761786222457886,25.589338787920198,28.90631986294712,No
94,6.508240222930908,3.0864923000335693,3.91495943069458,1.8755526542663574,25.51812312107133,24.78931917039269,No
95,6.535950660705566,3.0785229206085205,3.978388547897339,1.8679450750350952,25.74905413022684,27.350894245723172,No
96,6.554108619689941,3.138848304748535,3.964717388153076,1.9456599950790405,25.20482030609456,24.325789147550545,No
97,5.867457389831543,3.0990638732910156,3.565369129180908,1.8731735944747925,24.8036498189396,23.04949789803655,No
98,6.470759391784668,3.078763008117676,3.934419870376587,1.8747296333312988,25.060740639518993,23.540365595839813,No
99,5.830532073974609,3.0519988536834717,3.557532787322998,1.8465347290039062,23.561167668761957,23.659548746111977,No
100,5.888317108154297,3.1048123836517334,3.579392671585083,1.8772801160812378,23.74429061902159,24.21017963889969,No
101,6.167108058929443,3.021360397338867,3.7574353218078613,1.8377680778503418,24.15510556162886,22.974721763219286,No
102,5.976480484008789,3.0378851890563965,3.641233444213867,1.841968059539795,25.111328658786555,23.823353056959565,No
103,6.385778427124023,2.990027904510498,3.880319595336914,1.8245584964752197,23.92351692743919,21.041598828732504,Yes
104,5.939466953277588,3.036612033843994,3.618264675140381,1.8320446014404297,24.652411007105766,27.17332693429238,No
105,5.856805801391602,3.046674966812134,3.556760549545288,1.8518130779266357,23.946439857201423,32.68955640066096,No
106,5.985118865966797,3.0791873931884766,3.64137864112854,1.8782875537872314,22.777477196638426,25.824698678071538,No
107,5.957217693328857,3.0113730430603027,3.6070284843444824,1.8256263732910156,23.968711567368132,24.485685689638412,No
108,5.927493095397949,2.9669694900512695,3.594174385070801,1.7996066808700562,24.07127972123531,29.128602498055987,No
109,6.0034871101379395,3.0254666805267334,3.642878770828247,1.8387778997421265,24.305816992347637,30.567949309875583,No
110,6.047088623046875,3.0247645378112793,3.6638717651367188,1.8235994577407837,24.12965675389451,31.547248614891135,No
111,5.947673797607422,3.0100858211517334,3.612414836883545,1.826536774635315,23.727358909538125,28.808785113724728,No
112,5.736843109130859,3.0196878910064697,3.497471332550049,1.8121132850646973,23.68294786827002,28.46850092340591,No
113,5.9521331787109375,2.948242664337158,3.616727828979492,1.7922414541244507,24.219537868953267,26.282364769634526,No
114,6.323225975036621,2.9646472930908203,3.8319098949432373,1.8068238496780396,24.720208304864716,28.676498104587868,No
115,5.655991077423096,2.950660228729248,3.4302525520324707,1.8158695697784424,23.363502237633234,25.604429918351478,No
116,5.823387622833252,2.9759790897369385,3.5368051528930664,1.8106911182403564,21.542873735993442,30.537012174377917,No
117,5.963344573974609,3.002513885498047,3.640237331390381,1.8155726194381714,22.93190591691719,23.72575451982893,No
118,6.2091264724731445,3.079404592514038,3.7562179565429688,1.8298245668411255,23.08426995080623,35.29539269051322,No
119,5.917452335357666,2.950737714767456,3.600085496902466,1.7862143516540527,25.889002288876743,22.782622958786938,No
120,5.474911689758301,2.933751344680786,3.3260340690612793,1.7906475067138672,21.227978101940423,21.618306825913685,No
121,5.659234046936035,2.951406478881836,3.4373180866241455,1.7930054664611816,21.108330913500957,20.994559802682737,Yes
122,6.130407810211182,2.962782144546509,3.729966640472412,1.7989858388900757,24.940642935228205,28.517362461119752,No
123,5.877128601074219,2.9842798709869385,3.584526300430298,1.8191567659378052,23.871850659333152,23.451212881512443,No
124,5.8303070068359375,3.051776647567749,3.557976722717285,1.8438307046890259,23.813057273162066,25.864857722589424,No
